event_name,date,start_time,end_time,club_name,entry_name,entry_price,full_date,place,dress_code,address,lat,lon
ROOTS,11-03-2024,22:00,05:00,La Reserva,ENTRADA GOLD,10€,Lun. 11 Marzo 2024,La Reserva ,Casual,"Calle Príncipe, 12, 28012 Madrid (Madrid), España",40.4158,-3.70041
ROOTS,11-03-2024,22:00,05:00,La Reserva,LISTA GRATIS,Gratis,Lun. 11 Marzo 2024,La Reserva ,Casual,"Calle Príncipe, 12, 28012 Madrid (Madrid), España",40.4158,-3.70041
MONDAYS at Tiffany´s The Club,11-03-2024,00:00,06:00,TIFFANY'S THE CLUB,ENTRADA 1€ ANTES DE LA 1:30H,1€,Lun. 11 Marzo 2024,Tiffany's The Club,Casual,"Av. del Dr. Arce, 10, 28002 Madrid, España",40.4455806,-3.6833062
MONDAYS at Tiffany´s The Club,11-03-2024,00:00,06:00,TIFFANY'S THE CLUB,ENTRADA 2x12€,12€,Lun. 11 Marzo 2024,Tiffany's The Club,Casual,"Av. del Dr. Arce, 10, 28002 Madrid, España",40.4455806,-3.6833062
MONDAYS at Tiffany´s The Club,11-03-2024,00:00,06:00,TIFFANY'S THE CLUB,ENTRADA 3x15€,15€,Lun. 11 Marzo 2024,Tiffany's The Club,Casual,"Av. del Dr. Arce, 10, 28002 Madrid, España",40.4455806,-3.6833062
LUNES TEATRO BARCELO,11-03-2024,00:00,06:00,Teatro Barceló,1ST RELEASE,10€,Lun. 11 Marzo 2024,Teatro Barcelo,Casual,"Calle de Barceló, 11, 28004 Madrid (Madrid), España",40.4269,-3.69978
LUNES TEATRO BARCELO,11-03-2024,00:00,06:00,Teatro Barceló,2ND RELEASE,15€,Lun. 11 Marzo 2024,Teatro Barcelo,Casual,"Calle de Barceló, 11, 28004 Madrid (Madrid), España",40.4269,-3.69978
LUNES TEATRO BARCELO,11-03-2024,00:00,06:00,Teatro Barceló,3RD RELEASE,15€,Lun. 11 Marzo 2024,Teatro Barcelo,Casual,"Calle de Barceló, 11, 28004 Madrid (Madrid), España",40.4269,-3.69978
LUNES TEATRO BARCELO,11-03-2024,00:00,06:00,Teatro Barceló,4TH RELEASE,20€,Lun. 11 Marzo 2024,Teatro Barcelo,Casual,"Calle de Barceló, 11, 28004 Madrid (Madrid), España",40.4269,-3.69978
LUNES TEATRO BARCELO,11-03-2024,00:00,06:00,Teatro Barceló,GRATIS HASTA LA 00:30H. DESPUÉS 1x20€ O 2x30€,Gratis,Lun. 11 Marzo 2024,Teatro Barcelo,Casual,"Calle de Barceló, 11, 28004 Madrid (Madrid), España",40.4269,-3.69978
ADDICTED,11-03-2024,00:00,05:30,OPIUM Madrid,General Admission,15€,Lun. 11 Marzo 2024,Opium Madrid,Arreglado,"Calle de José Abascal, 56, 28003 Madrid (Madrid), España",40.43792,-3.69212
OH MY CLUB PATT,11-03-2024,00:00,05:30,Oh My Club,2 consumiciones x 20€*,20€,Lun. 11 Marzo 2024,Oh My Club,Arreglado,"C. de Rosario Pino, 14, 28020 Madrid, España",40.4626121,-3.6930652
OH MY CLUB PATT,11-03-2024,00:00,05:30,Oh My Club,ENTRADA LISTA VIP,20€,Lun. 11 Marzo 2024,Oh My Club,Arreglado,"C. de Rosario Pino, 14, 28020 Madrid, España",40.4626121,-3.6930652
JUNGLA,12-03-2024,22:00,05:00,La Reserva,ENTRADA GOLD,10€,Mar. 12 Marzo 2024,La Reserva ,Casual,"Calle Príncipe, 12, 28012 Madrid (Madrid), España",40.4158,-3.70041
JUNGLA,12-03-2024,22:00,05:00,La Reserva,LISTA GRATIS,Gratis,Mar. 12 Marzo 2024,La Reserva ,Casual,"Calle Príncipe, 12, 28012 Madrid (Madrid), España",40.4158,-3.70041
TUESDAY MARIETA x 511,12-03-2024,22:00,02:00,511 EVENTS,TICKETS,12€,Mar. 12 Marzo 2024,Marieta,Casual,"P.º de la Castellana, 44, 28046 Madrid, España",40.4338466,-3.6876406
TUESDAY MARIETA x 511,12-03-2024,22:00,02:00,511 EVENTS,GUEST LIST,Gratis,Mar. 12 Marzo 2024,Marieta,Casual,"P.º de la Castellana, 44, 28046 Madrid, España",40.4338466,-3.6876406
Martes Fitz,12-03-2024,00:00,06:00,Fitz Club,2x20€ hasta la 1:30,20€,Mar. 12 Marzo 2024,Fitz Club,Casual,"C. de la Princesa, 1, 28008 Madrid, España",40.4246126,-3.7120348
Martes Fitz,12-03-2024,00:00,06:00,Fitz Club,2X30€,30€,Mar. 12 Marzo 2024,Fitz Club,Casual,"C. de la Princesa, 1, 28008 Madrid, España",40.4246126,-3.7120348
Martes Fitz,12-03-2024,00:00,06:00,Fitz Club,GRATIS,,Mar. 12 Marzo 2024,Fitz Club,Casual,"C. de la Princesa, 1, 28008 Madrid, España",40.4246126,-3.7120348
Martes Fitz,12-03-2024,00:00,06:00,Fitz Club,Taquilla,20€,Mar. 12 Marzo 2024,Fitz Club,Casual,"C. de la Princesa, 1, 28008 Madrid, España",40.4246126,-3.7120348
OH MY CLUB LADIES NIGHT,12-03-2024,00:00,05:30,Oh My Club,2 consumiciones x 20€*,20€,Mar. 12 Marzo 2024,Oh My Club,Arreglado,"C. de Rosario Pino, 14, 28020 Madrid, España",40.4626121,-3.6930652
OH MY CLUB LADIES NIGHT,12-03-2024,00:00,05:30,Oh My Club,ENTRADA LISTA VIP,20€,Mar. 12 Marzo 2024,Oh My Club,Arreglado,"C. de Rosario Pino, 14, 28020 Madrid, España",40.4626121,-3.6930652
MAD TUESDAYS,12-03-2024,00:00,05:30,OPIUM Madrid,General Admission,20€,Mar. 12 Marzo 2024,Opium Madrid,Arreglado,"Calle de José Abascal, 56, 28003 Madrid (Madrid), España",40.43792,-3.69212
TUESDAYS SLVJ x 511,12-03-2024,01:00,05:30,511 EVENTS,Special Offer 2x20€,20€,Mar. 12 Marzo 2024,SLVJ,Casual,"C. de Velázquez, 62, 28001 Madrid, España",40.4281142,-3.6835392
TUESDAYS SLVJ x 511,12-03-2024,01:00,05:30,511 EVENTS,GUESTLIST,Gratis,Mar. 12 Marzo 2024,SLVJ,Casual,"C. de Velázquez, 62, 28001 Madrid, España",40.4281142,-3.6835392
WEDNESDAY MARIETA x 511,13-03-2024,22:00,02:00,511 EVENTS,TICKETS,12€,Mié. 13 Marzo 2024,Marieta,Casual,"P.º de la Castellana, 44, 28046 Madrid, España",40.4338466,-3.6876406
WEDNESDAY MARIETA x 511,13-03-2024,22:00,02:00,511 EVENTS,GUEST LIST,Gratis,Mié. 13 Marzo 2024,Marieta,Casual,"P.º de la Castellana, 44, 28046 Madrid, España",40.4338466,-3.6876406
WEDNESDAY MARIETA x 511,13-03-2024,22:00,02:00,511 EVENTS,Gues List lista gratis hasta las 11 pm,Gratis,Mié. 13 Marzo 2024,Marieta,Casual,"P.º de la Castellana, 44, 28046 Madrid, España",40.4338466,-3.6876406
TENTACIÓN,13-03-2024,22:00,05:00,La Reserva,ENTRADA GOLD,10€,Mié. 13 Marzo 2024,La Reserva ,Casual,"Calle Príncipe, 12, 28012 Madrid (Madrid), España",40.4158,-3.70041
TENTACIÓN,13-03-2024,22:00,05:00,La Reserva,LISTA GRATIS,Gratis,Mié. 13 Marzo 2024,La Reserva ,Casual,"Calle Príncipe, 12, 28012 Madrid (Madrid), España",40.4158,-3.70041
MIÉRCOLES,13-03-2024,23:45,06:00,Nazca Club,MIERCOLES,15€,Mié. 13 Marzo 2024,Nazca Club,Casual,"C. de Orense, 24, 28020 Madrid, España",40.4515037,-3.6943962
Miércoles TOY ROOM,13-03-2024,23:45,05:30,Toy Room Madrid,Entrada 1x10€ hasta las 1am,10€,Mié. 13 Marzo 2024,Toy Room Madrid,Casual,"Calle de Arlabán, 7, 28014 Madrid (Madrid), España",40.41708,-3.69882
Miércoles TOY ROOM,13-03-2024,23:45,05:30,Toy Room Madrid,Entrada 2x15€ hasta la 1:00 AM,15€,Mié. 13 Marzo 2024,Toy Room Madrid,Casual,"Calle de Arlabán, 7, 28014 Madrid (Madrid), España",40.41708,-3.69882
Miércoles TOY ROOM,13-03-2024,23:45,05:30,Toy Room Madrid,Guest list hasta la 1:00 am,Gratis,Mié. 13 Marzo 2024,Toy Room Madrid,Casual,"Calle de Arlabán, 7, 28014 Madrid (Madrid), España",40.41708,-3.69882
WEDNESDAYS at Tiffany´s The Club,13-03-2024,00:00,06:00,TIFFANY'S THE CLUB,ENTRADA 1€ ANTES DE LA 1:30,1€,Mié. 13 Marzo 2024,Tiffany's The Club,Casual,"Av. del Dr. Arce, 10, 28002 Madrid, España",40.4455806,-3.6833062
WEDNESDAYS at Tiffany´s The Club,13-03-2024,00:00,06:00,TIFFANY'S THE CLUB,ENTRADA 2x12€,12€,Mié. 13 Marzo 2024,Tiffany's The Club,Casual,"Av. del Dr. Arce, 10, 28002 Madrid, España",40.4455806,-3.6833062
WEDNESDAYS at Tiffany´s The Club,13-03-2024,00:00,06:00,TIFFANY'S THE CLUB,ENTRADA 2x20€,20€,Mié. 13 Marzo 2024,Tiffany's The Club,Casual,"Av. del Dr. Arce, 10, 28002 Madrid, España",40.4455806,-3.6833062
MIÉRCOLES TEATRO BARCELO,13-03-2024,00:00,05:30,Teatro Barceló,1ST RELEASE,10€,Mié. 13 Marzo 2024,Teatro Barcelo,Casual,"Calle de Barceló, 11, 28004 Madrid (Madrid), España",40.4269,-3.69978
MIÉRCOLES TEATRO BARCELO,13-03-2024,00:00,05:30,Teatro Barceló,2ND RELEASE,15€,Mié. 13 Marzo 2024,Teatro Barcelo,Casual,"Calle de Barceló, 11, 28004 Madrid (Madrid), España",40.4269,-3.69978
MIÉRCOLES TEATRO BARCELO,13-03-2024,00:00,05:30,Teatro Barceló,3RD RELEASE,15€,Mié. 13 Marzo 2024,Teatro Barcelo,Casual,"Calle de Barceló, 11, 28004 Madrid (Madrid), España",40.4269,-3.69978
MIÉRCOLES TEATRO BARCELO,13-03-2024,00:00,05:30,Teatro Barceló,2 x 20,20€,Mié. 13 Marzo 2024,Teatro Barcelo,Casual,"Calle de Barceló, 11, 28004 Madrid (Madrid), España",40.4269,-3.69978
MIÉRCOLES TEATRO BARCELO,13-03-2024,00:00,05:30,Teatro Barceló,Lista gratis hasta la 00:30H,Gratis,Mié. 13 Marzo 2024,Teatro Barcelo,Casual,"Calle de Barceló, 11, 28004 Madrid (Madrid), España",40.4269,-3.69978
VERBENA,13-03-2024,00:00,05:30,OPIUM Madrid,General Admission,20€,Mié. 13 Marzo 2024,Opium Madrid,Arreglado,"Calle de José Abascal, 56, 28003 Madrid (Madrid), España",40.43792,-3.69212
OH MY CLUB MENTIROSA,13-03-2024,00:00,05:30,Oh My Club,2 consumiciones x 20€*,20€,Mié. 13 Marzo 2024,Oh My Club,Arreglado,"C. de Rosario Pino, 14, 28020 Madrid, España",40.4626121,-3.6930652
OH MY CLUB MENTIROSA,13-03-2024,00:00,05:30,Oh My Club,ENTRADA LISTA VIP,20€,Mié. 13 Marzo 2024,Oh My Club,Arreglado,"C. de Rosario Pino, 14, 28020 Madrid, España",40.4626121,-3.6930652
Miércoles Fitz,13-03-2024,00:00,06:00,Fitz Club,FAST PASS CHICAS,15€,Mié. 13 Marzo 2024,Fitz Club,Casual,"C. de la Princesa, 1, 28008 Madrid, España",40.4246126,-3.7120348
Miércoles Fitz,13-03-2024,00:00,06:00,Fitz Club,PROMO 1x15€,15€,Mié. 13 Marzo 2024,Fitz Club,Casual,"C. de la Princesa, 1, 28008 Madrid, España",40.4246126,-3.7120348
Miércoles Fitz,13-03-2024,00:00,06:00,Fitz Club,Fast Pass chicos,20€,Mié. 13 Marzo 2024,Fitz Club,Casual,"C. de la Princesa, 1, 28008 Madrid, España",40.4246126,-3.7120348
Miércoles Fitz,13-03-2024,00:00,06:00,Fitz Club,Acceso Libre hasta la 1:00,Gratis,Mié. 13 Marzo 2024,Fitz Club,Casual,"C. de la Princesa, 1, 28008 Madrid, España",40.4246126,-3.7120348
Miercoles VANDIDO,13-03-2024,00:00,06:00,VANDIDO,Entrada anticipada | 2 copas,20€,Mié. 13 Marzo 2024,Vandido,Casual,"Calle de Goya, 79, 28001 Madrid (Madrid), España",40.42509,-3.67817
Miercoles VANDIDO,13-03-2024,00:00,06:00,VANDIDO,gratis,Gratis,Mié. 13 Marzo 2024,Vandido,Casual,"Calle de Goya, 79, 28001 Madrid (Madrid), España",40.42509,-3.67817
Miercoles VANDIDO,13-03-2024,00:00,06:00,VANDIDO,1 x 20€,20€,Mié. 13 Marzo 2024,Vandido,Casual,"Calle de Goya, 79, 28001 Madrid (Madrid), España",40.42509,-3.67817
MENEO PONZANO,14-03-2024,20:00,05:00,Yatengoplan,LISTAS,Gratis,Jue. 14 Marzo 2024,Meneo,Arreglado,"Calle de Ponzano, 34, 28003 Madrid (Madrid), España",40.43932,-3.69915
AFTERWORK BONDED CLUB,14-03-2024,20:00,01:00,BONDED CLUB,ANTICIPADA | 1 COPA,15€,Jue. 14 Marzo 2024,BONDED CLUB,Casual,"C. de Miguel Ángel, 9, 28010 Madrid, España",40.4348556,-3.6914767
AFTERWORK BONDED CLUB,14-03-2024,20:00,01:00,BONDED CLUB,Afterwork - Lista gratis hasta 22:00,Gratis,Jue. 14 Marzo 2024,BONDED CLUB,Casual,"C. de Miguel Ángel, 9, 28010 Madrid, España",40.4348556,-3.6914767
GOLDEN HOUR,14-03-2024,22:00,05:00,La Reserva,ENTRADA GOLD,10€,Jue. 14 Marzo 2024,La Reserva ,Casual,"Calle Príncipe, 12, 28012 Madrid (Madrid), España",40.4158,-3.70041
GOLDEN HOUR,14-03-2024,22:00,05:00,La Reserva,LISTA GRATIS,Gratis,Jue. 14 Marzo 2024,La Reserva ,Casual,"Calle Príncipe, 12, 28012 Madrid (Madrid), España",40.4158,-3.70041
JUEVES PERRACHICA x 511,14-03-2024,22:00,02:00,511 EVENTS,511 GUEST LIST,Gratis,Jue. 14 Marzo 2024,Perrachica,Casual,"C. de Eloy Gonzalo, 10, 28010 Madrid, España",40.4336358,-3.7029795
KARAOKE PANDA SingStar - JUEVES,14-03-2024,22:00,05:00,Panda Singstar,1x15€ ENTRADA,15€,Jue. 14 Marzo 2024,Panda Singstar,Casual,"Paseo de la Castellana, 118, 28046 Madrid (Madrid), España",40.44824,-3.69038
KARAOKE PANDA SingStar - JUEVES,14-03-2024,22:00,05:00,Panda Singstar,2x20€ ENTRADA,20€,Jue. 14 Marzo 2024,Panda Singstar,Casual,"Paseo de la Castellana, 118, 28046 Madrid (Madrid), España",40.44824,-3.69038
KARAOKE PANDA SingStar - JUEVES,14-03-2024,22:00,05:00,Panda Singstar,Entrada libre,Gratis,Jue. 14 Marzo 2024,Panda Singstar,Casual,"Paseo de la Castellana, 118, 28046 Madrid (Madrid), España",40.44824,-3.69038
BZZN club at Toy Room,14-03-2024,23:45,05:30,Toy Room Madrid,TOY PASS,20€,Jue. 14 Marzo 2024,Toy Room Madrid,Casual,"Calle de Arlabán, 7, 28014 Madrid (Madrid), España",40.41708,-3.69882
BZZN club at Toy Room,14-03-2024,23:45,05:30,Toy Room Madrid,GUESTLIST,Gratis,Jue. 14 Marzo 2024,Toy Room Madrid,Casual,"Calle de Arlabán, 7, 28014 Madrid (Madrid), España",40.41708,-3.69882
CATS Jueves 14Marzo BARRA LIBRE COPAS,14-03-2024,23:45,05:30,CATS MADRID,EARLY BIRD,10€,Jue. 14 Marzo 2024,DISCOTECA CATS,Casual,"Calle Julián Romea, 4, 28003 Madrid (Madrid), España",40.44274,-3.71318
CATS Jueves 14Marzo BARRA LIBRE COPAS,14-03-2024,23:45,05:30,CATS MADRID,1ST RELEASE,12€,Jue. 14 Marzo 2024,DISCOTECA CATS,Casual,"Calle Julián Romea, 4, 28003 Madrid (Madrid), España",40.44274,-3.71318
CATS Jueves 14Marzo BARRA LIBRE COPAS,14-03-2024,23:45,05:30,CATS MADRID,2ND RELEASE,15€,Jue. 14 Marzo 2024,DISCOTECA CATS,Casual,"Calle Julián Romea, 4, 28003 Madrid (Madrid), España",40.44274,-3.71318
CATS Jueves 14Marzo BARRA LIBRE COPAS,14-03-2024,23:45,05:30,CATS MADRID,3RD RELEASE,18€,Jue. 14 Marzo 2024,DISCOTECA CATS,Casual,"Calle Julián Romea, 4, 28003 Madrid (Madrid), España",40.44274,-3.71318
CATS Jueves 14Marzo BARRA LIBRE COPAS,14-03-2024,23:45,05:30,CATS MADRID,4TH RELEASE,20€,Jue. 14 Marzo 2024,DISCOTECA CATS,Casual,"Calle Julián Romea, 4, 28003 Madrid (Madrid), España",40.44274,-3.71318
JUEVES - ICE,14-03-2024,23:45,06:00,Nazca Club,Entrada General,15€,Jue. 14 Marzo 2024,Nazca Club,Casual,"C. de Orense, 24, 28020 Madrid, España",40.4515037,-3.6943962
Jueves Commodoro Live Q2,14-03-2024,00:00,06:00,Bardot,1 TANDA 2x20€,20€,Jue. 14 Marzo 2024,Bardot,Arreglado,"Calle de Joaquín Costa, 29, 28002 Madrid (Madrid), España",40.44613,-3.68599
Jueves Commodoro Live Q2,14-03-2024,00:00,06:00,Bardot,2 TANDA 2x22€,22€,Jue. 14 Marzo 2024,Bardot,Arreglado,"Calle de Joaquín Costa, 29, 28002 Madrid (Madrid), España",40.44613,-3.68599
Jueves Commodoro Live Q2,14-03-2024,00:00,06:00,Bardot,ÚLTIMA TANDA 2x25€,25€,Jue. 14 Marzo 2024,Bardot,Arreglado,"Calle de Joaquín Costa, 29, 28002 Madrid (Madrid), España",40.44613,-3.68599
Jueves Commodoro Live Q2,14-03-2024,00:00,06:00,Bardot,QRS CHICAS GRATIS,Gratis,Jue. 14 Marzo 2024,Bardot,Arreglado,"Calle de Joaquín Costa, 29, 28002 Madrid (Madrid), España",40.44613,-3.68599
TREMENDO MAMONEO,14-03-2024,00:00,05:00,Copérnico The Club,Entrada anticipada,15€,Jue. 14 Marzo 2024,Copernico,Arreglado,"Calle de Fernández de los Ríos, 67, 28015 Madrid (Madrid), España",40.43525,-3.71368
TREMENDO MAMONEO,14-03-2024,00:00,05:00,Copérnico The Club,Entrada con 2 consumiciones,20€,Jue. 14 Marzo 2024,Copernico,Arreglado,"Calle de Fernández de los Ríos, 67, 28015 Madrid (Madrid), España",40.43525,-3.71368
TREMENDO MAMONEO,14-03-2024,00:00,05:00,Copérnico The Club,LISTA GRATIS,Gratis,Jue. 14 Marzo 2024,Copernico,Arreglado,"Calle de Fernández de los Ríos, 67, 28015 Madrid (Madrid), España",40.43525,-3.71368
LE SECRET,14-03-2024,00:00,05:30,LIBERATA,Entrada + 2 COPAS,15€,Jue. 14 Marzo 2024,LIBERATA,Casual,"Avenida de Alberto Alcocer, 43, 28016 Madrid (Madrid), España",40.4588,-3.68013
LE SECRET,14-03-2024,00:00,05:30,LIBERATA,ENTRADA + 1 COPA,18€,Jue. 14 Marzo 2024,LIBERATA,Casual,"Avenida de Alberto Alcocer, 43, 28016 Madrid (Madrid), España",40.4588,-3.68013
LE SECRET,14-03-2024,00:00,05:30,LIBERATA,ENTRADA + 2 CONSUMICIONES,20€,Jue. 14 Marzo 2024,LIBERATA,Casual,"Avenida de Alberto Alcocer, 43, 28016 Madrid (Madrid), España",40.4588,-3.68013
LE SECRET,14-03-2024,00:00,05:30,LIBERATA,FREE HASTA LA 1:00,Gratis,Jue. 14 Marzo 2024,LIBERATA,Casual,"Avenida de Alberto Alcocer, 43, 28016 Madrid (Madrid), España",40.4588,-3.68013
PANDA JUEVES - BAMBOO,14-03-2024,00:00,06:00,PANDA CLUB,1 x 15€,15€,Jue. 14 Marzo 2024,Panda,Casual,"Calle de Hernani, 75, 28020 Madrid (Madrid), España",40.44814,-3.696
PANDA JUEVES - BAMBOO,14-03-2024,00:00,06:00,PANDA CLUB,CONCIERTO,15€,Jue. 14 Marzo 2024,Panda,Casual,"Calle de Hernani, 75, 28020 Madrid (Madrid), España",40.44814,-3.696
PANDA JUEVES - BAMBOO,14-03-2024,00:00,06:00,PANDA CLUB,2 x 20€,20€,Jue. 14 Marzo 2024,Panda,Casual,"Calle de Hernani, 75, 28020 Madrid (Madrid), España",40.44814,-3.696
PANDA JUEVES - BAMBOO,14-03-2024,00:00,06:00,PANDA CLUB,GRATIS,Gratis,Jue. 14 Marzo 2024,Panda,Casual,"Calle de Hernani, 75, 28020 Madrid (Madrid), España",40.44814,-3.696
PANDA JUEVES - BAMBOO,14-03-2024,00:00,06:00,PANDA CLUB,TAQUILLA,,Jue. 14 Marzo 2024,Panda,Casual,"Calle de Hernani, 75, 28020 Madrid (Madrid), España",40.44814,-3.696
EXXCLUSIVE ROOM,14-03-2024,00:00,05:30,OPIUM Madrid,General Admission,20€,Jue. 14 Marzo 2024,Opium Madrid,Arreglado,"Calle de José Abascal, 56, 28003 Madrid (Madrid), España",40.43792,-3.69212
JUEVES MON METE TU BOTELLA,14-03-2024,00:00,06:00,Sala MON,ENTRADA CON 2 COPAS,12€,Jue. 14 Marzo 2024,Sala Mon,Casual,"C. de Hilarión Eslava, 36, 28015 Madrid, España",40.4358349,-3.71652
JUEVES MON METE TU BOTELLA,14-03-2024,00:00,06:00,Sala MON,ENTRADA CON 2 COPAS,15€,Jue. 14 Marzo 2024,Sala Mon,Casual,"C. de Hilarión Eslava, 36, 28015 Madrid, España",40.4358349,-3.71652
